Nr.,Articol,Clasa,Cod extern,Cod,Pret,UM,Stoc,PRODUCATOR,Data
crt.,,articol,,articol,vanzare,,curent,,adaugarii
4426,*ALAMA REDUCTIE 1-1''+1/4 EXT-EXT,1,9007767478548,5392,17.00,Buc,0.00,POL,07.12.2010
4427,*ALAMA TEU DISTRIB.3/4-EXT,1,9007767497433,8567,14.00,BUC,3.00,POL,20.03.2013
4428,*CU COT 15 INT-EXT nr 1,1,9007767470122,3873,2.70,BUC,23.00,POL,18.01.2010
4429,*CU COT 15 INT-INT nr 2,1,9007767470160,3877,1.70,BUC,2.00,POL,18.01.2010
4430,*CU COT 15-45* INT-EXT,1,9007767480817,5557,1.70,BUC,4.00,POL,19.03.2011
4431,*CU COT 18 INT-EXT,1,9007767470139,3874,4.80,BUC,19.00,POL,18.01.2010
4432,*CU COT 22 INT-EXT,1,9007767470146,3875,9.70,BUC,7.00,POL,18.01.2010
4433,*CU COT 22X45* INT-EXT,1,9007767496481,8452,5.90,Buc,11.00,POL,23.01.2013
4434,*CU COT 28 INT-EXT,1,9007767470153,3876,12.50,BUC,6.00,POL,18.01.2010
4435,*CU COT SUPORT PERETE 15-1/2,1,9007767470573,3920,9.00,BUC,9.00,POL,19.01.2010
4436,*CU DOP 28,1,9007767482774,6098,7.00,Buc,9.00,POL,04.06.2011
4437,*CU MUFA REDUSA 18-15 INT-EXT,1,9007767470078,3868,1.45,BUC,13.00,POL,18.01.2010
4438,*CU MUFA REDUSA 28X22 INT- EXT,1,9007767481159,5560,9.00,BUC,5.00,POL,19.03.2011
4439,*CU SEMIOLANDEZ 15X1/2,1,9007767470986,3964,5.00,Buc,10.00,POL,21.01.2010
4440,*CU SEMIOLANDEZ 18X3/4,1,9007767471006,3966,6.00,Buc,10.00,POL,21.01.2010
4441,"*CU SEMIOLANDEZ 22X1""",1,9007767495231,8297,13.00,BUC,12.00,POL,31.10.2012
4442,*CU TEAVA BARA 22X1MM-1ML,1,9007767470733,3961,49.00,ML,21.00,POL,21.01.2010
4443,*CU TEAVA BARA 35X1 MM,1,9007767485508,6548,49.35,ML,2.00,POL,30.09.2011
4444,*CU TEU EGAL 18X18X18,1,9007767470337,3895,4.30,BUC,22.00,POL,18.01.2010
4445,*CU TEU EGAL 22X22X22,1,9007767470344,3896,7.20,BUC,21.00,POL,18.01.2010
4446,*CU TEU EGAL 28X28X28,1,9007767470351,3897,15.80,BUC,6.00,POL,18.01.2010
4447,*CU TEU REDUS 22X15X18,1,9007767488332,7101,13.00,BUC,6.00,POL,04.02.2012
4448,*CU TEU REDUS 22X15X22,1,9007767476872,5080,8.60,Buc,18.00,POL,09.09.2010
4449,*CU TEU REDUS 22X18X22,1,9007767485355,6533,10.60,Buc,9.00,POL,30.09.2011
4450,*DISTRIB 3 CAI+ROB.TIEMMEI 3/4,1,9007767497242,8543,75.00,Buc,1.00,POL,15.03.2013
4451,*EUROCON PT. CUPRU 1/2 EXT,1,9007767495095,8277,4.84,Buc,14.00,POL,26.10.2012
4452,*MANSON WC DREPT,1,9007767466538,3300,9.70,Buc,2.00,POL,05.08.2009
4453,*MUFA GHEBO 1 EXT,1,9007767478296,5341,50.00,Buc,2.00,POL,13.11.2010
4454,*MUFA GHEBO 1'' INT,1,9007767531199,13855,49.00,Buc,1.00,POL,14.01.2020
4455,*MUFA GHEBO 1/2 EXT,1,9007767478272,5339,51.50,Buc,3.00,POL,13.11.2010
4456,*MUFA GHEBO 3/4 INT,1,9007767478289,5340,62.30,Buc,6.00,POL,13.11.2010
4457,*OLANDEZ COTIT 1/2,1,9007767460222,2387,17.80,Buc,13.00,POL,01.04.2009
4458,*RACORD FLEXIBIL WC 285-500,1,9007767495286,8302,28.00,Buc,25.00,POL,02.11.2012
4459,*TEAVA SCURGERE FLEXIBILA ALCA 32-40+VENTIL,1,8595580560201,8290,17.00,Buc,58.00,POL,31.10.2012
4460,*TEAVA SCURGERE FLEXIBILA ALCA 40-50+VENTIL,1,8594045938753,8291,18.00,Buc,80.00,POL,31.10.2012
4461,FOLIE INDUSTRIALA 0.15 4X25ML-100MP,1,9007767505374,9792,98.00,Buc,32.00,POL,30.09.2014
4462,PROFIL INCEPUT SOCLU 15CM 2.5ML 0.6MM POL,1,9007767521565,12531,46.50,BUC,11.00,POL,21.03.2018
4463,SINDRILA MARO IKO ONE BIBER SOLZI 3MP,1,9007767509808,10614,87.00,PAC,1.00,POL,09.07.2015
4464,SINDRILA NEGRU IKO ONE BIBER SOLZI 3MP,1,9007767534978,7992,87.00,PAC,1.00,POL,17.09.2012
4465,BANDA AERISIRE STREASINA NEGRU 5ML,1,9007767537306,14679,22.00,BUC,17.00,POLL,07.06.2021
4466,CLEMA COAMA TRASA MARO -POLL,1,9007912538745,15637,2.60,Buc,210.00,POLL,21.09.2022
4467,COLTAR PVC MARO PTR GEAM 6MM CU PLASA 2.4 ML,1,9007767536828,14611,17.70,Buc,34.00,POLL,23.04.2021
4468,ELEMENT FIXARE PT TIGLA TAIATA,1,9007912536888,15179,4.80,Buc,119.00,POLL,08.12.2021
4469,FOLIE DIFUZIE FOLIAREX  95 GR 1.5X50M 75MP-3 STRATURI,1,9007767534817,14299,198.00,SUL,8.00,POLL,10.09.2020
4470,FOLIE DIFUZIE MANSARDA 120 GR 1.5X50 ML 3STRATURI 75MP,1,9007767534497,14264,229.00,SUL,13.00,POLL,03.08.2020
4471,FOLIE SUB COAME TERACOT-NATUR -5ML-8004,1,9007767531977,13928,52.00,SUL,25.00,POLL,20.02.2020
4472,MEMBRANA BITUMINOASA 25CMX50ML,1,5905179970176,15149,46.00,SUL,8.00,POLL,04.11.2021
4473,MEMBRANA DRENAJ NOPPEX 1.5X20M 30MP,1,9007767527475,13413,177.00,Buc,3.00,POLL,17.05.2019
4474,PROFIL  4M CD 6 MM BUD,1,9007767512853,11067,26.50,Buc,0.00,POLL,14.01.2016
4475,PROFIL 100 CW 4 M 0.5MM,1,9007767479545,5174,40.00,Buc,2.00,POLL,06.10.2010
4476,PROFIL INCEPUT SOCLU 10CM 2.5ML 0.5MM-POL,1,9007767535043,14323,29.82,Buc,65.00,POLL,28.09.2020
4477,PROFIL INCEPUT SOCLU 20CM -2.5ML 0.6MM POL,1,9007912538431,15578,52.00,Buc,0.00,POLL,09.07.2022
4478,PROFIL UA 50 3ML,1,9007767520193,12338,51.00,Buc,1.00,POLL,09.02.2018
4479,SINDRILA ROSU IKO ONE BIBER SOLZI 3MP,1,9007767535074,14328,104.20,M2,5.00,POLL,30.09.2020
4480,HERA LAVABIL INTERIOR 10 L,1,5996281074920,13331,80.00,GAL,0.00,PPG,15.04.2019
4481,HERA LAVABIL INTERIOR 15 L+AMORSA 4L,1,5996281023966,737,112.00,GAL,0.00,PPG,20.07.2008
4482,HERA LAVABIL INTERIOR 2L,1,5996281023973,739,22.50,GAL,0.00,PPG,20.07.2008
4483,HERA LAVABIL INTERIOR 4 L,1,5996281033590,1963,41.00,GAL,0.00,PPG,14.11.2008
4484,HERA LAVABIL INTERIOR 8 L,1,5996281023980,738,66.50,GAL,0.00,PPG,20.07.2008
4485,DISTANTIER BARA 35MMX2ML,1,9007767520254,12347,3.50,Buc,0.00,PREMIUM PLASTIC,13.02.2018
4486,ADITIV HIDRO DRY PLUS 1L,1,4250021700113,9655,57.80,Buc,12.00,PRO,31.07.2014
4487,ADITIV HIDRO DRY PLUS 5L,1,9007767505831,9654,246.60,BUC,1.00,PRO,31.07.2014
4488,ADITIV SAPA QUALIFLLOR 1KG,1,6425975000345,8824,27.00,Kg,7.00,PRO,01.07.2013
4489,ADITIV SAPA QUALIFLOOR 5KG,1,9007767499024,8861,99.00,Kg,0.00,PRO,18.07.2013
4490,CAPAC PLASTIC ROTUND NEGRU 6/4,1,9007767526010,12802,1.40,Buc,737.00,PRO,20.06.2018
4491,CAPAC STALP PVC 100X100,1,9007767519425,12157,11.00,Buc,0.00,PRO,31.10.2017
4492,CAPAC STALP PVC 40X40,1,9007767517933,12018,2.00,Buc,0.00,PRO,12.07.2017
4493,DRYFILL 2 L-SOLUTIE HIDROFUGA,1,5425002170806,7837,155.40,Buc,4.00,PRO,01.08.2012
4494,DRYFILL 5 L-SOLUTIE HIDROFUGA,1,5425002170813,7651,404.00,Buc,0.00,PRO,31.05.2012
4495,EGGER STEP 1 EPL 123,1,9007767532370,13983,550.00,PAC,0.00,PRO,20.03.2020
4496,ETRIER FI 6 15X15+,1,9007767492261,7821,1.30,BUC,899.00,PRO,31.07.2012
4497,ETRIER FI 6 15X20+,1,9007767504384,9634,1.21,Buc,663.00,PRO,21.07.2014
4498,ETRIER FI 6 20X20+,1,9007767499512,8922,1.35,Buc,0.00,PRO,19.08.2013
4499,ETRIER FI 6 20X25+,1,9007767494838,8248,1.45,Buc,1306.00,PRO,19.10.2012
4500,ETRIER FI 6 20X30+,1,9007767501130,9151,1.90,Buc,25.00,PRO,13.11.2013
4501,ETRIER FI 6 25X25+,1,9007767508245,10385,1.90,Buc,1237.00,PRO,14.04.2015
4502,INLOCUITOR VAR MASTER -DRY 1 L,1,5425002170011,7577,56.80,Buc,11.00,PRO,18.05.2012
4503,INLOCUITOR VAR MASTER -DRY 5L,1,5425002170028,7578,204.00,Buc,1.00,PRO,18.05.2012
4504,MEMBRANA LICHIDA PRO 4.7L INT-EXT,1,5411574580471,7404,281.50,Buc,0.00,PRO,30.04.2012
4505,PLINTA EGGER L511,1,9007767532349,13980,19.50,BUC,0.00,PRO,20.03.2020
4506,SOLUTIE ACIDA PTR.CURATAT VORADRY 1L,1,9007767490090,7403,59.00,Buc,0.00,PRO,30.04.2012
4507,SOLUTIE ANTIINGHET CEMPLUS FROST 7 KG,1,9007767516134,9110,63.20,Buc,9.00,PRO,25.10.2013
4508,WATERLOCK 1 L IMPREGNANT EFECT UMED,1,6425975001397,17138,133.40,Buc,3.00,PRO,05.09.2025
4509,CAPAC PLASTIC NEGRU 30X30,1,9007912548126,17315,0.75,BUC,50.00,PROC,18.02.2026
4510,ETRIER FI 6 15X30,1,9007912543039,16275,1.80,Buc,1777.00,PROC,23.11.2023
4511,PLASA SUDATA  STANDARD 4MM 10*10- 6X2M+,1,9007912541837,16127,120.00,Buc,0.00,PROC,09.08.2023
4512,BANDA ANTIDERAPANTA GRI,1,5945756031449,4879,17.50,Buc,2.00,PROFI,30.07.2010
4513,BANDA ANTIDERAPANTA NEGRU,1,5945756031456,4880,17.50,Buc,4.00,PROFI,30.07.2010
4514,COLT IMBINARE PROFIL ETANSARE,1,5945756021471,974,5.50,SET,3.00,PROFI,21.07.2008
4515,CORNIER  FLEXIBIL ALB 2.75 M,1,5945756037014,7827,15.00,Buc,0.00,PROFI,01.08.2012
4516,CORNIER  FLEXIBIL ALB 30X30MM 2.75M,1,9007767526126,13201,18.20,Buc,5.00,PROFI,19.03.2019
4517,CORNIER  FLEXIBIL ARTAR 2.75 M,1,5945756037038,7829,15.00,Buc,7.00,PROFI,01.08.2012
4518,CORNIER  FLEXIBIL CIRES 2.75 M,1,5945756037021,7828,15.00,Buc,0.00,PROFI,01.08.2012
4519,CORNIER  FLEXIBIL CIRES DESCHIS 2.75 M,1,5945756037120,7834,15.00,Buc,0.00,PROFI,01.08.2012
4520,CORNIER  FLEXIBIL MAHON 2.75 M,1,5945756037090,7806,15.00,Buc,9.00,PROFI,25.07.2012
4521,CORNIER  FLEXIBIL STEJAR 2.75 M,1,5945756037076,7836,15.00,Buc,0.00,PROFI,01.08.2012
4522,CORNIER  FLEXIBIL STEJAR AURIU 2.75 M,1,5945756037106,7835,15.00,Buc,0.00,PROFI,01.08.2012
4523,CORNIER  FLEXIBIL STEJAR DESCHIS 2.75 M,1,5945756037083,7826,15.00,Buc,0.00,PROFI,01.08.2012
4524,CORNIER  FLEXIBIL STEJAR INCHIS 2.75 M,1,5945756037045,7830,15.00,Buc,0.00,PROFI,01.08.2012
4525,CORNIER  FLEXIBIL WENGE 2.75 M,1,5945756037069,7832,15.00,Buc,5.00,PROFI,01.08.2012
4526,"CORNIER PLASTIC INGUST ALB  2,5 M",1,5021378010632,5322,10.00,Buc,16.00,PROFI,11.11.2010
4527,"CORNIER PLASTIC MEDIU ALB 2,5 M",1,5021378010663,5323,12.50,Buc,11.00,PROFI,11.11.2010
4528,"CORNIER PLASTIC MEDIU CIRES 2,7 M",1,5945756025592,5324,19.00,Buc,5.00,PROFI,11.11.2010
4529,"CORNIER PLASTIC MEDIU MAHON 2,7 M",1,5945756025622,5327,19.00,Buc,0.00,PROFI,11.11.2010
4530,"CORNIER PLASTIC MEDIU STEJAR 2,7 M",1,5945756025615,5326,19.00,Buc,0.00,PROFI,11.11.2010
4531,CORNIER PLASTIC MEDIU STEJAR INCHIS 2.7M,1,5945756002159,5325,19.00,Buc,2.00,PROFI,11.11.2010
4532,CORNIER PLASTIC MEDIU WENGE 2.75 M,1,5945756044388,10629,19.00,Buc,0.00,PROFI,15.07.2015
4533,CRUCIULITE 1 MM GRI 500,1,5945756026957,9824,28.70,PG,0.00,PROFI,14.10.2014
4534,CRUCIULITE 1 MM SET 200,1,5945756038189,7665,8.00,Buc,0.00,PROFI,31.05.2012
4535,CRUCIULITE 2 MM,1,5945756047983,4561,4.00,Buc,0.00,PROFI,07.05.2010
4536,CRUCIULITE 3 MM,1,5945756047990,5200,4.50,Buc,11.00,PROFI,15.10.2010
4537,CRUCIULITE 4 MM,1,5945756019676,2132,4.00,PG,2.00,PROFI,07.01.2009
4538,CRUCIULITE NEGRU 3MM 100 BUC/PG,1,594008496559239,11552,4.50,Buc,0.00,PROFI,09.09.2016
4539,DIBLURI ARGINTIU,1,5945756018464,1994,4.00,PG,32.00,PROFI,22.11.2008
4540,DIBLURI AURIU,1,5945756018457,1995,5.00,PG,21.00,PROFI,22.11.2008
4541,DIBLURI CU CAP OVAL AURIU,1,5945756018501,2928,4.50,PG,6.00,PROFI,25.06.2009
4542,GRANULE PTR.DEZGHET SALTONIT PREMIUM 2.15KG,1,5945756045446,13127,41.50,Buc,0.00,PROFI,14.01.2019
4543,OPRITOR PE USA ARGINTIU,1,5945756020238,4382,7.74,Buc,0.00,PROFI,20.04.2010
4544,OPRITOR PE USA-PERETE,1,5945756020146,4384,8.00,Buc,0.00,PROFI,20.04.2010
4545,OPRITOR USA AURIU 90/16,1,5945756020269,4387,8.00,Buc,9.00,PROFI,20.04.2010
4546,OPRITOR USA CU ARC,1,5945756020306,4380,7.00,Buc,5.00,PROFI,20.04.2010
4547,PERIE USI MARO,1,5945756031500,4878,20.00,Buc,6.00,PROFI,30.07.2010
4548,PLINTA PVC NEAGRA,1,9007767476162,4910,7.74,Buc,10.00,PROFI,05.08.2010
4549,PROFIL ANTISTROP 10MM 2.5ML,1,5945756055674,16038,42.70,BUC,2.00,PROFI,19.06.2023
4550,PROFIL ANTISTROP 12MM 2.5ML,1,5945756037687,13533,36.00,BUC,0.00,PROFI,01.07.2019
4551,PROFIL DECORATIV LISTELLO ARGINTIU SATIN,1,5945756003460,10050,17.42,Buc,3.00,PROFI,13.01.2015
4552,PROFIL DECORATIV LISTELLO BRONZ SATIN,1,5945756003422,10051,18.00,Buc,4.00,PROFI,13.01.2015
4553,PROFIL ETANSARE  ALB 2.5M,1,5945756031517,4374,18.70,Buc,9.00,PROFI,20.04.2010
4554,PROFIL FAIANTA  EXT ALUMINIU,1,5945756001411,1923,32.70,Buc,5.00,PROFI,04.11.2008
4555,PROFIL FAIANTA  EXT BRONZ,1,5945756001435,1924,35.00,Buc,20.00,PROFI,04.11.2008
4556,PROFIL FAIANTA ARG.LUCIOS DREPT 12MM 2.5 M,1,5021378011295,13708,68.00,BUC,26.00,PROFI,03.10.2019
4557,PROFIL FAIANTA ARG.LUCIOS DREPT 2.5 M,1,5021378011189,13639,53.20,Buc,16.00,PROFI,27.08.2019
4558,PROFIL FAIANTA ARG.PERIAT DREPT 2.5 M,1,5021378075891,13640,51.70,Buc,24.00,PROFI,27.08.2019
4559,PROFIL FAIANTA ARG.SATINAT DREPT 2.5 M,1,5021378011110,5021,53.30,Buc,20.00,PROFI,19.08.2010
4560,PROFIL FAIANTA EXT ALB,1,5945756017542,6163,8.00,BUC,12.00,PROFI,23.06.2011
4561,PROFIL FAIANTA EXT ALB MARMORAT,1,5945756017658,6168,10.40,BUC,15.00,PROFI,23.06.2011
4562,PROFIL FAIANTA EXT ALBASTRU CEATA,1,5945756021006,6174,8.00,BUC,2.00,PROFI,23.06.2011
4563,PROFIL FAIANTA EXT ALBASTRU CEATA MARM.,1,5021378050287,10901,8.00,BUC,1.00,PROFI,14.10.2015
4564,PROFIL FAIANTA EXT ALBASTRU MARMORAT,1,5945756017696,6176,7.74,BUC,13.00,PROFI,23.06.2011
4565,PROFIL FAIANTA EXT BEJ CAPRIOARA,1,5945756017610,6165,7.00,BUC,11.00,PROFI,23.06.2011
4566,PROFIL FAIANTA EXT BEJ MARMORAT,1,5945756021037,6171,10.40,BUC,21.00,PROFI,23.06.2011
4567,PROFIL FAIANTA EXT CREM MARMORAT,1,5945756017665,6167,8.00,BUC,13.00,PROFI,23.06.2011
4568,PROFIL FAIANTA EXT GRI,1,5945756017580,6164,8.00,BUC,10.00,PROFI,23.06.2011
4569,PROFIL FAIANTA EXT MARO MARMORAT,1,5945756017641,6170,10.00,BUC,12.00,PROFI,23.06.2011
4570,PROFIL FAIANTA EXT ROSU MARMORAT,1,5945756017634,6172,7.74,BUC,8.00,PROFI,23.06.2011
4571,PROFIL FAIANTA EXT ROSU TERACOTA,1,5945756017559,6166,8.00,BUC,27.00,PROFI,23.06.2011
4572,PROFIL FAIANTA EXT STEJAR DESCHIS,1,5945756021013,6169,10.00,BUC,23.00,PROFI,23.06.2011
4573,PROFIL FAIANTA EXT VERDE GRANIT,1,5945756036062,6178,8.00,BUC,10.00,PROFI,23.06.2011
4574,PROFIL FAIANTA EXT VERDE JAD MARMORAT,1,59457560176897,6175,7.74,BUC,4.00,PROFI,23.06.2011
4575,PROFIL FAIANTA EXT VERDE MARMORAT,1,5021378004778,6173,7.74,BUC,13.00,PROFI,23.06.2011
4576,PROFIL FAIANTA INT ALB,1,5945756017702,6179,7.00,BUC,15.00,PROFI,23.06.2011
4577,PROFIL FAIANTA INT ALB MARMORAT,1,5945756017825,6184,7.00,BUC,13.00,PROFI,23.06.2011
4578,PROFIL FAIANTA INT ALBASTRU CEATA,1,5945756021075,6190,6.77,BUC,10.00,PROFI,23.06.2011
4579,PROFIL FAIANTA INT ALBASTRU CEATA MARMORAT,1,5021378050294,9256,6.77,Buc,8.00,PROFI,11.01.2014
4580,PROFIL FAIANTA INT ALBASTRU MARMORAT,1,5945756017863,6188,6.77,BUC,7.00,PROFI,23.06.2011
4581,PROFIL FAIANTA INT ALBASTRU MEDITEREAN,1,5945756017733,6189,6.77,BUC,5.00,PROFI,23.06.2011
4582,PROFIL FAIANTA INT BEJ CAPRIOARA,1,5945756017788,6180,6.00,BUC,16.00,PROFI,23.06.2011
4583,PROFIL FAIANTA INT BEJ MARMORAT,1,5945756021105,6187,10.00,BUC,14.00,PROFI,23.06.2011
4584,PROFIL FAIANTA INT BRONZ,1,5945756001404,7201,32.00,Buc,9.00,PROFI,22.03.2012
4585,PROFIL FAIANTA INT CREM MARMORAT,1,5945756017832,6183,8.00,BUC,14.00,PROFI,23.06.2011
4586,PROFIL FAIANTA INT GRI,1,5945756017757,6181,6.00,BUC,21.00,PROFI,23.06.2011
4587,PROFIL FAIANTA INT MARO MARMORAT,1,5945756017818,6185,7.00,BUC,13.00,PROFI,23.06.2011
4588,PROFIL FAIANTA INT ROSU MARMORAT,1,5945756017801,6192,7.00,BUC,14.00,PROFI,23.06.2011
4589,PROFIL FAIANTA INT ROSU TERACOTA,1,5945756017719,6182,6.00,BUC,14.00,PROFI,23.06.2011
4590,PROFIL FAIANTA INT STEJAR DESCHIS,1,5945756021082,6194,7.00,BUC,9.00,PROFI,23.06.2011
4591,PROFIL FAIANTA INT VERDE GRANIT,1,5021378003542,6193,6.77,BUC,11.00,PROFI,23.06.2011
4592,PROFIL FAIANTA INT VERDE JAD MARMORAT,1,5945756017856,6186,7.26,BUC,11.00,PROFI,23.06.2011
4593,PROFIL FAIANTA INT VERDE MARMORAT,1,5945756017795,6191,6.77,BUC,11.00,PROFI,23.06.2011
4594,PROFIL PROTECTIE CU CANAL ARGINTIU,1,5945756032330,4884,45.40,Buc,1.00,PROFI,30.07.2010
4595,PROFIL PROTECTIE CU CANAL AURIU,1,5945756032347,4885,35.00,Buc,2.00,PROFI,30.07.2010
4596,PROFIL PROTECTIE CU CANAL BRONZ,1,5945756032354,4886,41.00,Buc,7.00,PROFI,30.07.2010
4597,PROFIL PVC DILATATIE BEJ 2.5ML,1,5021378073293,14405,34.80,Buc,5.00,PROFI,03.12.2020
4598,PROFIL PVC DILATATIE GRI 2.5 M,1,9007767496023,7800,34.80,BUC,3.00,PROFI,21.07.2012
4599,PROFIL PVC ETANSARE CHIUVETA,1,5945756021464,965,13.20,Buc,19.00,PROFI,21.07.2008
4600,"PROFIL TERMINAL PODELE ARGINTIU 2,7M",1,5945756000865,1431,50.20,Buc,6.00,PROFI,18.09.2008
4601,PROFIL TERMINAL PODELE ARGINTIU 90CM,1,5945756000353,5202,20.50,Buc,0.00,PROFI,15.10.2010
4602,"PROFIL TERMINAL PODELE AURIU 2,7M",1,5945756000872,1432,43.70,Buc,3.00,PROFI,18.09.2008
4603,PROFIL TERMINAL PODELE AURIU 90CM,1,5945756000360,344,17.50,Buc,6.00,PROFI,09.07.2008
4604,"PROFIL TERMINAL PODELE BRONZ LUCIU 2,7M",1,5945756000889,5201,43.70,Buc,0.00,PROFI,15.10.2010
4605,PROFIL TERMINAL PODELE BRONZ LUCIU 90CM,1,5945756000629,5203,17.50,Buc,0.00,PROFI,15.10.2010
4606,"PROFIL TREAPTA ALUMINIU DREPT 2,5M PROFI",1,5945756034259,1116,31.70,Buc,2.00,PROFI,29.07.2008
4607,PROFIL TREAPTA ALUMINIU SATINAT 2.5M,1,5945756034341,13099,21.50,Buc,28.00,PROFI,13.12.2018
4608,"PROFIL TREAPTA ALUMINIU SIMPLU 2,5M",1,5945756020962,967,22.80,Buc,12.00,PROFI,21.07.2008
4609,PROFIL TREAPTA ANTIDERAPANT  ARGINTIU,1,5945756004849,1744,71.50,Buc,15.00,PROFI,30.09.2008
4610,PROFIL TREAPTA ANTIDERAPANT  AURIU,1,5945756004856,2214,71.40,Buc,3.00,PROFI,02.02.2009
4611,PROFIL TREAPTA ANTIDERAPANT BRONZ,1,5945756004863,2215,71.40,Buc,6.00,PROFI,02.02.2009
4612,"PROFIL TREAPTA ARGINTIU (VINCLU) 2,7 M",1,5945756004320,2447,46.50,Buc,5.00,PROFI,07.04.2009
4613,"PROFIL TREAPTA ARGINTIU 2,7 M",1,5945756004962,2446,65.30,Buc,4.00,PROFI,07.04.2009
4614,"PROFIL TREAPTA ARGINTIU LAT 2,7 M",1,5945756003378,2443,59.50,Buc,5.00,PROFI,07.04.2009
4615,PROFIL TREAPTA ARGINTIU ROTUNJIT FLEXIBIL,1,5945756018914,2615,64.40,Buc,9.00,PROFI,08.05.2009
4616,"PROFIL TREAPTA AURIU (VINCLU) 2,7 M",1,5945756004337,2448,46.50,Buc,2.00,PROFI,07.04.2009
4617,"PROFIL TREAPTA AURIU LAT 2,7 M",1,5945756003385,2444,59.50,Buc,5.00,PROFI,07.04.2009
4618,PROFIL TREAPTA AURIU ROTUNJIT FLEXIBIL,1,5945756018921,2616,71.00,Buc,5.00,PROFI,08.05.2009
4619,"PROFIL TREAPTA BRONZ (VINCLU) 2,7 M",1,5945756004375,2449,46.50,Buc,5.00,PROFI,07.04.2009
4620,"PROFIL TREAPTA BRONZ LAT 2,7 M",1,5945756003392,2445,59.50,Buc,9.00,PROFI,07.04.2009
4621,PROFIL TREAPTA BRONZ ROTUNJIT,1,5945756016491,7681,62.90,BUC,8.00,PROFI,13.06.2012
4622,PROFIL TREAPTA BRONZ ROTUNJIT FLEXIBIL,1,5945756018938,2617,65.30,Buc,6.00,PROFI,08.05.2009
4623,PROFIL TREAPTA CU RIZURI CIRES 100CM,1,5945756038448,7336,14.00,Buc,0.00,PROFI,17.04.2012
4624,PROFIL TREAPTA CU RIZURI CIRES SALB 100CM,1,5945756038431,7335,14.00,Buc,0.00,PROFI,17.04.2012
4625,PROFIL TREAPTA CU RIZURI WENGE 100CM,1,5945756038417,7337,14.00,Buc,0.00,PROFI,17.04.2012
4626,PROFIL TREAPTA FLEXIBIL LAT,1,5945756016064,2619,30.50,Buc,11.00,PROFI,08.05.2009
4627,PROFIL TREAPTA INS.PVC FAG 135CM,1,5945756038332,7345,45.80,Buc,0.00,PROFI,17.04.2012
4628,PROFIL TREAPTA INS.PVC FAG 270CM,1,5945756038370,7349,73.55,Buc,1.00,PROFI,17.04.2012
4629,PROFIL TREAPTA INS.PVC MAHON 135CM,1,5945756038363,7344,45.80,Buc,0.00,PROFI,17.04.2012
4630,PROFIL TREAPTA INS.PVC MAHON 270CM,1,5945756038387,7348,73.55,Buc,1.00,PROFI,17.04.2012
4631,PROFIL TREAPTA INS.PVC STEJAR 270CM,1,5945756038394,7346,73.55,Buc,1.00,PROFI,17.04.2012
4632,PROFIL TREAPTA INS.PVC WENGE 135CM,1,5945756038356,7343,45.80,Buc,1.00,PROFI,17.04.2012
4633,PROFIL TREAPTA INS.PVC WENGE 270CM,1,5945756038400,7347,73.55,Buc,0.00,PROFI,17.04.2012
4634,"PROFIL TREAPTA PARCHET DE COLT 2,7 M BRONZ",1,5945756004924,5767,52.26,Buc,1.00,PROFI,14.04.2011
4635,PROFIL TREAPTA RIZURI CIRES 270CM,1,5945756038486,7339,33.00,Buc,4.00,PROFI,17.04.2012
4636,PROFIL TREAPTA RIZURI STEJAR 270CM,1,5945756038462,7341,33.00,Buc,1.00,PROFI,17.04.2012
4637,PROFIL TRECERE DIF NIVEL 90CM ARGINTIU,1,5945756000254,2864,23.50,Buc,3.00,PROFI,12.06.2009
4638,PROFIL TRECERE DIF NIVEL 90CM AURIU,1,5945756000261,2865,23.50,Buc,1.00,PROFI,12.06.2009
4639,PROFIL TRECERE DIF NIVEL 90CM BRONZ,1,5945756023758,2866,25.30,Buc,4.00,PROFI,12.06.2009
4640,PROFIL TRECERE INGUST 90CM ARGINTIU,1,5945756004238,5204,18.00,Buc,4.00,PROFI,15.10.2010
4641,PROFIL TRECERE INGUST 90CM AURIU,1,5945756004245,3674,18.00,Buc,3.00,PROFI,09.10.2009
4642,PROFIL TRECERE INGUST 90CM BRONZ LUCIU,1,5945756004252,5205,18.00,Buc,6.00,PROFI,15.10.2010
4643,PROFIL TRECERE INS.STRIAT CIRES 90CM,1,5945756038608,7332,17.00,Buc,1.00,PROFI,17.04.2012
4644,PROFIL TRECERE INS.STRIAT CIRES SALB 90CM,1,5945756038592,7331,17.00,Buc,1.00,PROFI,17.04.2012
4645,PROFIL TRECERE INS.STRIAT STEJAR 90CM,1,5945756038585,7334,17.00,Buc,0.00,PROFI,17.04.2012
4646,PROFIL TRECERE INS.STRIAT WENGE 90CM,1,5945756038578,7333,17.00,Buc,1.00,PROFI,17.04.2012
4647,PROFIL TRECERE INS.WENGE 270CM,1,5945756038615,7329,43.50,Buc,5.00,PROFI,17.04.2012
4648,PROFIL TRECERE LIN 180CM ARG,1,5945756001657,6826,41.00,Buc,8.00,PROFI,24.11.2011
4649,PROFIL TRECERE LIN 180CM AURIU,1,5945756001664,6827,30.00,Buc,6.00,PROFI,24.11.2011
4650,PROFIL TRECERE LIN 180CM BRONZ,1,5945756001671,6828,37.20,Buc,5.00,PROFI,24.11.2011
4651,PROFIL TRECERE LIN 270CM ARG,1,5945756001800,3689,52.20,Buc,6.00,PROFI,20.10.2009
